game_date,visitor,visitor_score,home,home_score,ot,shootout
2016-01-15,Chicago Blackhawks,4,Toronto Maple Leafs,1,FALSE,FALSE
2016-01-16,New Jersey Devils,2,Arizona Coyotes,0,FALSE,FALSE
2016-01-16,Toronto Maple Leafs,2,Boston Bruins,3,FALSE,FALSE
2016-01-16,Washington Capitals,1,Buffalo Sabres,4,FALSE,FALSE
2016-01-16,Colorado Avalanche,1,Columbus Blue Jackets,2,FALSE,FALSE
2016-01-16,Calgary Flames,1,Edmonton Oilers,2,FALSE,TRUE
2016-01-16,Ottawa Senators,5,Los Angeles Kings,3,FALSE,FALSE
2016-01-16,Minnesota Wild,0,Nashville Predators,3,FALSE,FALSE
2016-01-16,New York Rangers,3,Philadelphia Flyers,2,FALSE,TRUE
2016-01-16,Dallas Stars,3,San Jose Sharks,4,TRUE,FALSE
2016-01-16,Montreal Canadiens,3,St. Louis Blues,4,TRUE,FALSE
2016-01-17,Los Angeles Kings,3,Anaheim Ducks,2,FALSE,FALSE
2016-01-17,Montreal Canadiens,2,Chicago Blackhawks,5,FALSE,FALSE
2016-01-17,Philadelphia Flyers,2,Detroit Red Wings,1,FALSE,TRUE
2016-01-17,Vancouver Canucks,2,New York Islanders,1,FALSE,TRUE
2016-01-17,Carolina Hurricanes,0,Pittsburgh Penguins,5,FALSE,FALSE
2016-01-17,Florida Panthers,1,Tampa Bay Lightning,3,FALSE,FALSE
2016-01-17,New York Rangers,2,Washington Capitals,5,FALSE,FALSE
2016-01-18,Buffalo Sabres,2,Arizona Coyotes,1,FALSE,FALSE
2016-01-18,Edmonton Oilers,4,Florida Panthers,2,FALSE,FALSE
2016-01-18,Ottawa Senators,4,San Jose Sharks,3,FALSE,TRUE
2016-01-18,Pittsburgh Penguins,2,St. Louis Blues,5,FALSE,FALSE
2016-01-18,Colorado Avalanche,2,Winnipeg Jets,1,FALSE,FALSE
2016-01-19,Washington Capitals,6,Columbus Blue Jackets,3,FALSE,FALSE
2016-01-19,Dallas Stars,2,Los Angeles Kings,3,FALSE,FALSE
2016-01-19,Boston Bruins,4,Montreal Canadiens,1,FALSE,FALSE
2016-01-19,Calgary Flames,2,New Jersey Devils,4,FALSE,FALSE
2016-01-19,Chicago Blackhawks,4,Nashville Predators,1,FALSE,FALSE
2016-01-19,Vancouver Canucks,2,New York Rangers,3,TRUE,FALSE
2016-01-19,Toronto Maple Leafs,3,Philadelphia Flyers,2,FALSE,FALSE
2016-01-19,Edmonton Oilers,4,Tampa Bay Lightning,6,FALSE,FALSE
2016-01-20,Minnesota Wild,1,Anaheim Ducks,3,FALSE,FALSE
2016-01-20,Buffalo Sabres,1,Colorado Avalanche,2,FALSE,FALSE
2016-01-20,St. Louis Blues,2,Detroit Red Wings,1,FALSE,FALSE
2016-01-21,San Jose Sharks,3,Arizona Coyotes,1,FALSE,FALSE
2016-01-21,Vancouver Canucks,4,Boston Bruins,2,FALSE,FALSE
2016-01-21,Calgary Flames,4,Columbus Blue Jackets,2,FALSE,FALSE
2016-01-21,Edmonton Oilers,2,Dallas Stars,3,FALSE,FALSE
2016-01-21,Minnesota Wild,3,Los Angeles Kings,0,FALSE,FALSE
2016-01-21,Ottawa Senators,3,New Jersey Devils,6,FALSE,FALSE
2016-01-21,Philadelphia Flyers,3,Pittsburgh Penguins,4,FALSE,FALSE
2016-01-21,Chicago Blackhawks,1,Tampa Bay Lightning,2,FALSE,FALSE
2016-01-21,Carolina Hurricanes,1,Toronto Maple Leafs,0,TRUE,FALSE
2016-01-21,Nashville Predators,4,Winnipeg Jets,1,FALSE,FALSE
2016-01-22,Detroit Red Wings,3,Buffalo Sabres,0,FALSE,FALSE
2016-01-22,New York Rangers,4,Carolina Hurricanes,1,FALSE,FALSE
2016-01-22,St. Louis Blues,1,Colorado Avalanche,2,FALSE,TRUE
2016-01-22,Chicago Blackhawks,0,Florida Panthers,4,FALSE,FALSE
2016-01-22,New York Islanders,5,Ottawa Senators,2,FALSE,FALSE
2016-01-23,Los Angeles Kings,2,Arizona Coyotes,3,FALSE,FALSE
2016-01-23,Columbus Blue Jackets,2,Boston Bruins,3,FALSE,TRUE
2016-01-23,Colorado Avalanche,3,Dallas Stars,1,FALSE,FALSE
2016-01-23,Anaheim Ducks,4,Detroit Red Wings,3,FALSE,FALSE
2016-01-23,Nashville Predators,4,Edmonton Oilers,1,FALSE,FALSE
2016-01-23,Tampa Bay Lightning,2,Florida Panthers,5,FALSE,FALSE
2016-01-23,Vancouver Canucks,4,Pittsburgh Penguins,5,FALSE,FALSE
2016-01-23,Minnesota Wild,3,San Jose Sharks,4,FALSE,FALSE
2016-01-23,Montreal Canadiens,3,Toronto Maple Leafs,2,FALSE,TRUE
2016-01-23,New Jersey Devils,3,Winnipeg Jets,1,FALSE,FALSE
2016-01-24,Calgary Flames,2,Carolina Hurricanes,5,FALSE,FALSE
2016-01-24,St. Louis Blues,0,Chicago Blackhawks,2,FALSE,FALSE
2016-01-24,New York Rangers,0,Ottawa Senators,3,FALSE,FALSE
2016-01-24,Los Angeles Kings,3,San Jose Sharks,2,TRUE,FALSE
2016-01-25,Montreal Canadiens,2,Columbus Blue Jackets,5,FALSE,FALSE
2016-01-25,Calgary Flames,1,Dallas Stars,2,FALSE,FALSE
2016-01-25,Arizona Coyotes,2,Minnesota Wild,1,FALSE,TRUE
2016-01-25,Detroit Red Wings,4,New York Islanders,2,FALSE,FALSE
2016-01-25,Buffalo Sabres,3,New York Rangers,6,FALSE,FALSE
2016-01-25,Boston Bruins,3,Philadelphia Flyers,2,FALSE,FALSE
2016-01-26,Anaheim Ducks,6,Boston Bruins,2,FALSE,FALSE
2016-01-26,Chicago Blackhawks,0,Carolina Hurricanes,5,FALSE,FALSE
2016-01-26,Toronto Maple Leafs,1,Florida Panthers,5,FALSE,FALSE
2016-01-26,Columbus Blue Jackets,5,Montreal Canadiens,2,FALSE,FALSE
2016-01-26,Buffalo Sabres,3,Ottawa Senators,2,FALSE,FALSE
2016-01-26,New Jersey Devils,0,Pittsburgh Penguins,2,FALSE,FALSE
2016-01-26,Colorado Avalanche,1,San Jose Sharks,6,FALSE,FALSE
2016-01-26,Nashville Predators,2,Vancouver Canucks,1,FALSE,FALSE
2016-01-26,Arizona Coyotes,2,Winnipeg Jets,5,FALSE,FALSE
2016-01-27,Nashville Predators,2,Calgary Flames,1,FALSE,FALSE
2016-01-27,Colorado Avalanche,4,Los Angeles Kings,3,FALSE,FALSE
2016-01-27,Toronto Maple Leafs,0,Tampa Bay Lightning,1,FALSE,FALSE
2016-01-27,Philadelphia Flyers,4,Washington Capitals,3,TRUE,FALSE
2016-02-02,San Jose Sharks,2,Anaheim Ducks,3,FALSE,FALSE
2016-02-02,Los Angeles Kings,6,Arizona Coyotes,2,FALSE,FALSE
2016-02-02,Toronto Maple Leafs,4,Boston Bruins,3,TRUE,FALSE
2016-02-02,Chicago Blackhawks,2,Colorado Avalanche,1,FALSE,FALSE
2016-02-02,Columbus Blue Jackets,1,Edmonton Oilers,5,FALSE,FALSE
2016-02-02,New York Rangers,2,New Jersey Devils,3,FALSE,FALSE
2016-02-02,St. Louis Blues,1,Nashville Predators,0,FALSE,FALSE
2016-02-02,Minnesota Wild,3,New York Islanders,5,FALSE,FALSE
2016-02-02,Montreal Canadiens,2,Philadelphia Flyers,4,FALSE,FALSE
2016-02-02,Ottawa Senators,5,Pittsburgh Penguins,6,FALSE,FALSE
2016-02-02,Dallas Stars,5,Winnipeg Jets,3,FALSE,FALSE
2016-02-02,Florida Panthers,5,Washington Capitals,2,FALSE,FALSE
2016-02-03,Carolina Hurricanes,1,Calgary Flames,4,FALSE,FALSE
2016-02-03,Buffalo Sabres,4,Montreal Canadiens,2,FALSE,FALSE
2016-02-03,Detroit Red Wings,1,Tampa Bay Lightning,3,FALSE,FALSE
2016-02-04,Chicago Blackhawks,5,Arizona Coyotes,4,TRUE,FALSE
2016-02-04,Boston Bruins,3,Buffalo Sabres,2,FALSE,TRUE
2016-02-04,Dallas Stars,4,Colorado Avalanche,3,TRUE,FALSE
