Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS_1,X7,X8,Attend.,Notes
Mon Mar 10 2014,9:00p,Atlanta Hawks,112,Utah Jazz,110,Box Score,NA,17774,NA
Tue Mar 11 2014,8:00p,San Antonio Spurs,104,Chicago Bulls,96,Box Score,NA,21634,NA
Tue Mar 11 2014,7:30p,Sacramento Kings,89,Detroit Pistons,99,Box Score,NA,15234,NA
Tue Mar 11 2014,10:30p,Dallas Mavericks,85,Golden State Warriors,108,Box Score,NA,19596,NA
Tue Mar 11 2014,7:00p,Boston Celtics,83,Indiana Pacers,94,Box Score,NA,18165,NA
Tue Mar 11 2014,8:00p,Portland Trail Blazers,99,Memphis Grizzlies,109,Box Score,NA,17391,NA
Tue Mar 11 2014,8:00p,Milwaukee Bucks,101,Minnesota Timberwolves,112,Box Score,NA,12473,NA
Tue Mar 11 2014,8:00p,Houston Rockets,98,Oklahoma City Thunder,106,Box Score,NA,18203,NA
Wed Mar 12 2014,7:30p,New York Knicks,116,Boston Celtics,92,Box Score,NA,18624,NA
Wed Mar 12 2014,10:30p,Golden State Warriors,98,Los Angeles Clippers,111,Box Score,NA,19570,NA
Wed Mar 12 2014,7:00p,Brooklyn Nets,96,Miami Heat,95,Box Score,NA,19616,NA
Wed Mar 12 2014,8:00p,Memphis Grizzlies,90,New Orleans Pelicans,88,Box Score,NA,16513,NA
Wed Mar 12 2014,7:00p,Denver Nuggets,120,Orlando Magic,112,Box Score,NA,16097,NA
Wed Mar 12 2014,7:00p,Sacramento Kings,115,Philadelphia 76ers,98,Box Score,NA,11109,NA
Wed Mar 12 2014,10:00p,Cleveland Cavaliers,110,Phoenix Suns,101,Box Score,NA,17902,NA
Wed Mar 12 2014,9:30p,Portland Trail Blazers,90,San Antonio Spurs,103,Box Score,NA,18581,NA
Wed Mar 12 2014,7:00p,Detroit Pistons,87,Toronto Raptors,101,Box Score,NA,18247,NA
Wed Mar 12 2014,9:00p,Dallas Mavericks,108,Utah Jazz,101,Box Score,NA,17982,NA
Wed Mar 12 2014,7:00p,Charlotte Bobcats,98,Washington Wizards,85,Box Score,NA,17220,NA
Thu Mar 13 2014,7:30p,Milwaukee Bucks,97,Atlanta Hawks,102,Box Score,NA,12554,NA
Thu Mar 13 2014,7:00p,Houston Rockets,87,Chicago Bulls,111,Box Score,NA,21747,NA
Thu Mar 13 2014,9:30p,Los Angeles Lakers,102,Oklahoma City Thunder,131,Box Score,NA,18203,NA
Fri Mar 14 2014,7:30p,Phoenix Suns,87,Boston Celtics,80,Box Score,NA,18624,NA
Fri Mar 14 2014,7:00p,Minnesota Timberwolves,93,Charlotte Bobcats,105,Box Score,NA,16983,NA
Fri Mar 14 2014,10:30p,Cleveland Cavaliers,103,Golden State Warriors,94,Box Score,NA,19596,NA
Fri Mar 14 2014,7:30p,Denver Nuggets,111,Miami Heat,107,Box Score,NA,19600,NA
Fri Mar 14 2014,8:00p,Portland Trail Blazers,111,New Orleans Pelicans,103,Box Score,NA,16913,NA
Fri Mar 14 2014,7:00p,Washington Wizards,105,Orlando Magic,101,Box Score,OT,16011,NA
Fri Mar 14 2014,7:00p,Indiana Pacers,101,Philadelphia 76ers,94,Box Score,NA,14754,NA
Fri Mar 14 2014,8:30p,Los Angeles Lakers,85,San Antonio Spurs,119,Box Score,NA,18581,NA
Fri Mar 14 2014,7:00p,Memphis Grizzlies,86,Toronto Raptors,99,Box Score,NA,18465,NA
Fri Mar 14 2014,9:00p,Los Angeles Clippers,96,Utah Jazz,87,Box Score,NA,19381,NA
Sat Mar 15 2014,7:30p,Denver Nuggets,92,Atlanta Hawks,97,Box Score,NA,16921,NA
Sat Mar 15 2014,8:00p,Sacramento Kings,87,Chicago Bulls,94,Box Score,NA,22012,NA
Sat Mar 15 2014,7:30p,Indiana Pacers,112,Detroit Pistons,104,Box Score,OT,17440,NA
Sat Mar 15 2014,12:00a,Milwaukee Bucks,94,New York Knicks,115,Box Score,NA,19812,NA
Sat Mar 15 2014,7:30p,Memphis Grizzlies,103,Philadelphia 76ers,77,Box Score,NA,15164,NA
Sat Mar 15 2014,7:00p,Brooklyn Nets,94,Washington Wizards,101,Box Score,NA,20356,NA
Sun Mar 16 2014,9:30p,Cleveland Cavaliers,80,Los Angeles Clippers,102,Box Score,NA,19274,NA
Sun Mar 16 2014,3:30p,Houston Rockets,104,Miami Heat,113,Box Score,NA,19666,NA
Sun Mar 16 2014,1:00p,Charlotte Bobcats,101,Milwaukee Bucks,92,Box Score,NA,14536,NA
Sun Mar 16 2014,7:00p,Sacramento Kings,102,Minnesota Timberwolves,104,Box Score,NA,13171,NA
Sun Mar 16 2014,6:00p,Boston Celtics,120,New Orleans Pelicans,121,Box Score,OT,17050,NA
Sun Mar 16 2014,7:00p,Dallas Mavericks,109,Oklahoma City Thunder,86,Box Score,NA,18203,NA
Sun Mar 16 2014,9:00p,Golden State Warriors,113,Portland Trail Blazers,112,Box Score,NA,20063,NA
Sun Mar 16 2014,7:00p,Utah Jazz,104,San Antonio Spurs,122,Box Score,NA,18242,NA
Sun Mar 16 2014,1:00p,Phoenix Suns,121,Toronto Raptors,113,Box Score,NA,18717,NA
Mon Mar 17 2014,7:30p,Phoenix Suns,95,Brooklyn Nets,108,Box Score,NA,17401,NA
Mon Mar 17 2014,7:00p,Atlanta Hawks,97,Charlotte Bobcats,83,Box Score,NA,14419,NA
Mon Mar 17 2014,8:00p,Oklahoma City Thunder,97,Chicago Bulls,85,Box Score,NA,22261,NA
Mon Mar 17 2014,8:30p,Boston Celtics,89,Dallas Mavericks,94,Box Score,NA,20132,NA
Mon Mar 17 2014,10:30p,Los Angeles Clippers,100,Denver Nuggets,110,Box Score,NA,16553,NA
Mon Mar 17 2014,8:00p,Utah Jazz,86,Houston Rockets,124,Box Score,NA,18156,NA
Mon Mar 17 2014,7:00p,Philadelphia 76ers,90,Indiana Pacers,99,Box Score,NA,18165,NA
Tue Mar 18 2014,7:30p,Toronto Raptors,113,Atlanta Hawks,118,Box Score,OT,11759,NA
Tue Mar 18 2014,7:00p,Miami Heat,100,Cleveland Cavaliers,96,Box Score,NA,20562,NA
Tue Mar 18 2014,10:30p,Orlando Magic,89,Golden State Warriors,103,Box Score,NA,19596,NA
Tue Mar 18 2014,10:00p,Milwaukee Bucks,115,Portland Trail Blazers,120,Box Score,OT,19572,NA
Tue Mar 18 2014,10:00p,Washington Wizards,111,Sacramento Kings,117,Box Score,OT,16084,NA
Wed Mar 19 2014,7:30p,Miami Heat,96,Boston Celtics,101,Box Score,NA,18624,NA
Wed Mar 19 2014,7:30p,Charlotte Bobcats,99,Brooklyn Nets,104,Box Score,NA,17222,NA
Wed Mar 19 2014,8:30p,Minnesota Timberwolves,123,Dallas Mavericks,122,Box Score,OT,20100,NA
Wed Mar 19 2014,9:00p,Detroit Pistons,109,Denver Nuggets,118,Box Score,NA,16671,NA
Wed Mar 19 2014,10:30p,San Antonio Spurs,125,Los Angeles Lakers,109,Box Score,NA,18997,NA
Wed Mar 19 2014,8:00p,Utah Jazz,86,Memphis Grizzlies,96,Box Score,NA,17011,NA
Wed Mar 19 2014,8:00p,Toronto Raptors,107,New Orleans Pelicans,100,Box Score,NA,15282,NA
Wed Mar 19 2014,8:00p,Indiana Pacers,86,New York Knicks,92,Box Score,NA,19812,NA
Wed Mar 19 2014,7:00p,Chicago Bulls,102,Philadelphia 76ers,94,Box Score,NA,13222,NA
Wed Mar 19 2014,10:00p,Orlando Magic,93,Phoenix Suns,109,Box Score,NA,17508,NA
Thu Mar 20 2014,7:00p,Oklahoma City Thunder,102,Cleveland Cavaliers,95,Box Score,NA,18246,NA
Thu Mar 20 2014,10:30p,Milwaukee Bucks,110,Golden State Warriors,115,Box Score,NA,19596,NA
Thu Mar 20 2014,8:00p,Minnesota Timberwolves,106,Houston Rockets,129,Box Score,NA,18315,NA
Thu Mar 20 2014,10:00p,Washington Wizards,103,Portland Trail Blazers,116,Box Score,NA,19571,NA
Fri Mar 21 2014,7:30p,New Orleans Pelicans,111,Atlanta Hawks,105,Box Score,NA,15476,NA
Fri Mar 21 2014,7:30p,Boston Celtics,98,Brooklyn Nets,114,Box Score,NA,17732,NA
Fri Mar 21 2014,8:30p,Denver Nuggets,106,Dallas Mavericks,122,Box Score,NA,20188,NA
Fri Mar 21 2014,7:00p,Chicago Bulls,79,Indiana Pacers,91,Box Score,NA,18165,NA
Fri Mar 21 2014,10:30p,Washington Wizards,117,Los Angeles Lakers,107,Box Score,NA,18112,NA
Fri Mar 21 2014,7:30p,Memphis Grizzlies,86,Miami Heat,91,Box Score,NA,20007,NA
Fri Mar 21 2014,7:00p,New York Knicks,93,Philadelphia 76ers,92,Box Score,NA,12745,NA
Fri Mar 21 2014,10:00p,Detroit Pistons,92,Phoenix Suns,98,Box Score,NA,18422,NA
Fri Mar 21 2014,10:00p,San Antonio Spurs,99,Sacramento Kings,79,Box Score,NA,17317,NA
Fri Mar 21 2014,7:00p,Oklahoma City Thunder,119,Toronto Raptors,118,Box Score,2OT,19800,NA
Sat Mar 22 2014,7:00p,Portland Trail Blazers,94,Charlotte Bobcats,124,Box Score,NA,18706,NA
Sat Mar 22 2014,8:00p,Philadelphia 76ers,81,Chicago Bulls,91,Box Score,NA,21799,NA
Sat Mar 22 2014,7:30p,Houston Rockets,118,Cleveland Cavaliers,111,Box Score,NA,19058,NA
Sat Mar 22 2014,10:30p,San Antonio Spurs,99,Golden State Warriors,90,Box Score,NA,19596,NA
Sat Mar 22 2014,10:30p,Detroit Pistons,103,Los Angeles Clippers,112,Box Score,NA,19214,NA
Sat Mar 22 2014,8:00p,Indiana Pacers,71,Memphis Grizzlies,82,Box Score,NA,18119,NA
Sat Mar 22 2014,8:00p,Miami Heat,95,New Orleans Pelicans,105,Box Score,NA,18185,NA
Sat Mar 22 2014,9:00p,Orlando Magic,88,Utah Jazz,89,Box Score,NA,19228,NA
Sun Mar 23 2014,7:30p,Brooklyn Nets,107,Dallas Mavericks,104,Box Score,OT,19603,NA
Sun Mar 23 2014,5:00p,Washington Wizards,102,Denver Nuggets,105,Box Score,NA,18324,NA
Sun Mar 23 2014,9:30p,Orlando Magic,94,Los Angeles Lakers,103,Box Score,NA,17803,NA
Sun Mar 23 2014,3:30p,Phoenix Suns,127,Minnesota Timberwolves,120,Box Score,NA,17866,NA
Sun Mar 23 2014,7:30p,Cleveland Cavaliers,106,New York Knicks,100,Box Score,NA,19812,NA
Sun Mar 23 2014,6:00p,Milwaukee Bucks,107,Sacramento Kings,124,Box Score,NA,16341,NA
Sun Mar 23 2014,1:00p,Atlanta Hawks,86,Toronto Raptors,96,Box Score,NA,18140,NA
Mon Mar 24 2014,7:30p,Phoenix Suns,102,Atlanta Hawks,95,Box Score,NA,12240,NA
Mon Mar 24 2014,7:00p,Houston Rockets,100,Charlotte Bobcats,89,Box Score,NA,15511,NA
Mon Mar 24 2014,8:00p,Indiana Pacers,77,Chicago Bulls,89,Box Score,NA,21803,NA
Mon Mar 24 2014,10:30p,Milwaukee Bucks,98,Los Angeles Clippers,106,Box Score,NA,19060,NA
Mon Mar 24 2014,8:00p,Minnesota Timberwolves,92,Memphis Grizzlies,109,Box Score,NA,17784,NA
Mon Mar 24 2014,7:30p,Portland Trail Blazers,91,Miami Heat,93,Box Score,NA,20030,NA
Mon Mar 24 2014,8:00p,Brooklyn Nets,104,New Orleans Pelicans,109,Box Score,OT,14599,NA
Mon Mar 24 2014,8:00p,Denver Nuggets,96,Oklahoma City Thunder,117,Box Score,NA,18203,NA
Mon Mar 24 2014,8:30p,Philadelphia 76ers,91,San Antonio Spurs,113,Box Score,NA,17798,NA
Mon Mar 24 2014,9:00p,Detroit Pistons,114,Utah Jazz,94,Box Score,NA,17595,NA
Tue Mar 25 2014,7:00p,Toronto Raptors,100,Cleveland Cavaliers,102,Box Score,NA,15497,NA
Tue Mar 25 2014,8:00p,Oklahoma City Thunder,119,Dallas Mavericks,128,Box Score,OT,19607,NA
Tue Mar 25 2014,10:30p,New York Knicks,96,Los Angeles Lakers,127,Box Score,NA,18997,NA
Tue Mar 25 2014,7:00p,Portland Trail Blazers,85,Orlando Magic,95,Box Score,NA,17896,NA
Wed Mar 26 2014,7:30p,Toronto Raptors,99,Boston Celtics,90,Box Score,NA,18341,NA
Wed Mar 26 2014,7:00p,Brooklyn Nets,111,Charlotte Bobcats,116,Box Score,OT,15943,NA
Wed Mar 26 2014,7:30p,Cleveland Cavaliers,97,Detroit Pistons,96,Box Score,NA,15979,NA
Wed Mar 26 2014,8:00p,Miami Heat,83,Indiana Pacers,84,Box Score,NA,18165,NA
Wed Mar 26 2014,8:00p,Atlanta Hawks,83,Minnesota Timberwolves,107,Box Score,NA,11632,NA
Wed Mar 26 2014,8:00p,Los Angeles Clippers,96,New Orleans Pelicans,98,Box Score,NA,16363,NA
Wed Mar 26 2014,10:00p,New York Knicks,107,Sacramento Kings,99,Box Score,NA,15594,NA
Wed Mar 26 2014,8:30p,Denver Nuggets,103,San Antonio Spurs,108,Box Score,NA,17949,NA
Wed Mar 26 2014,10:30p,Memphis Grizzlies,91,Utah Jazz,87,Box Score,NA,19081,NA
Wed Mar 26 2014,7:00p,Phoenix Suns,99,Washington Wizards,93,Box Score,NA,18805,NA
Thu Mar 27 2014,7:30p,Portland Trail Blazers,100,Atlanta Hawks,85,Box Score,NA,13228,NA
Thu Mar 27 2014,8:30p,Los Angeles Clippers,109,Dallas Mavericks,103,Box Score,NA,19912,NA
Thu Mar 27 2014,8:00p,Philadelphia 76ers,98,Houston Rockets,120,Box Score,NA,18334,NA
Thu Mar 27 2014,8:00p,Los Angeles Lakers,105,Milwaukee Bucks,108,Box Score,NA,15439,NA
Fri Mar 28 2014,7:30p,Cleveland Cavaliers,97,Brooklyn Nets,108,Box Score,NA,17732,NA
Fri Mar 28 2014,8:00p,Portland Trail Blazers,91,Chicago Bulls,74,Box Score,NA,22055,NA
Fri Mar 28 2014,9:00p,San Antonio Spurs,133,Denver Nuggets,102,Box Score,NA,19155,NA
Fri Mar 28 2014,7:30p,Miami Heat,110,Detroit Pistons,78,Box Score,NA,21231,NA
Fri Mar 28 2014,10:30p,Memphis Grizzlies,93,Golden State Warriors,100,Box Score,NA,19596,NA
Fri Mar 28 2014,8:00p,Los Angeles Lakers,107,Minnesota Timberwolves,143,Box Score,NA,16442,NA
Fri Mar 28 2014,8:00p,Utah Jazz,95,New Orleans Pelicans,102,Box Score,NA,17699,NA
Fri Mar 28 2014,8:00p,Sacramento Kings,81,Oklahoma City Thunder,94,Box Score,NA,18203,NA
Fri Mar 28 2014,7:00p,Charlotte Bobcats,105,Orlando Magic,110,Box Score,OT,16003,NA
Fri Mar 28 2014,10:00p,New York Knicks,88,Phoenix Suns,112,Box Score,NA,17106,NA
Fri Mar 28 2014,7:00p,Boston Celtics,103,Toronto Raptors,105,Box Score,NA,19800,NA
Fri Mar 28 2014,7:00p,Indiana Pacers,78,Washington Wizards,91,Box Score,NA,19708,NA
Sat Mar 29 2014,8:30p,Sacramento Kings,100,Dallas Mavericks,103,Box Score,NA,20210,NA
Sat Mar 29 2014,8:00p,Los Angeles Clippers,118,Houston Rockets,107,Box Score,NA,18337,NA
Sat Mar 29 2014,8:30p,Miami Heat,88,Milwaukee Bucks,67,Box Score,NA,17986,NA
Sat Mar 29 2014,7:30p,Detroit Pistons,98,Philadelphia 76ers,123,Box Score,NA,17438,NA
Sat Mar 29 2014,8:30p,New Orleans Pelicans,80,San Antonio Spurs,96,Box Score,NA,18581,NA
Sat Mar 29 2014,8:00p,Atlanta Hawks,97,Washington Wizards,101,Box Score,NA,17996,NA
Sun Mar 30 2014,7:00p,Chicago Bulls,107,Boston Celtics,102,Box Score,NA,18624,NA
Sun Mar 30 2014,6:00p,Minnesota Timberwolves,99,Brooklyn Nets,114,Box Score,NA,17732,NA
Sun Mar 30 2014,3:00p,Indiana Pacers,76,Cleveland Cavaliers,90,Box Score,NA,17147,NA
Sun Mar 30 2014,9:00p,New York Knicks,89,Golden State Warriors,84,Box Score,NA,19596,NA
Sun Mar 30 2014,9:30p,Phoenix Suns,99,Los Angeles Lakers,115,Box Score,NA,18355,NA
Sun Mar 30 2014,3:00p,Utah Jazz,96,Oklahoma City Thunder,116,Box Score,NA,18203,NA
Sun Mar 30 2014,6:00p,Toronto Raptors,98,Orlando Magic,93,Box Score,NA,16018,NA
Sun Mar 30 2014,9:00p,Memphis Grizzlies,98,Portland Trail Blazers,105,Box Score,NA,19994,NA
Mon Mar 31 2014,7:30p,Philadelphia 76ers,95,Atlanta Hawks,103,Box Score,NA,11096,NA
Mon Mar 31 2014,7:00p,Washington Wizards,94,Charlotte Bobcats,100,Box Score,NA,14894,NA
Mon Mar 31 2014,8:00p,Boston Celtics,80,Chicago Bulls,94,Box Score,NA,21494,NA
Mon Mar 31 2014,9:00p,Memphis Grizzlies,94,Denver Nuggets,92,Box Score,NA,14570,NA
Mon Mar 31 2014,7:30p,Milwaukee Bucks,111,Detroit Pistons,116,Box Score,NA,13062,NA
Mon Mar 31 2014,7:00p,San Antonio Spurs,103,Indiana Pacers,77,Box Score,NA,18165,NA
Mon Mar 31 2014,7:30p,Toronto Raptors,83,Miami Heat,93,Box Score,NA,19831,NA
Mon Mar 31 2014,8:00p,Los Angeles Clippers,114,Minnesota Timberwolves,104,Box Score,NA,12172,NA
Mon Mar 31 2014,8:00p,Sacramento Kings,102,New Orleans Pelicans,97,Box Score,NA,15548,NA
Mon Mar 31 2014,9:00p,New York Knicks,92,Utah Jazz,83,Box Score,NA,18653,NA
Tue Apr 1 2014,8:00p,Houston Rockets,96,Brooklyn Nets,105,Box Score,NA,17732,NA
Tue Apr 1 2014,8:30p,Golden State Warriors,122,Dallas Mavericks,120,Box Score,OT,20423,NA
Tue Apr 1 2014,10:30p,Portland Trail Blazers,124,Los Angeles Lakers,112,Box Score,NA,18110,NA
Wed Apr 2 2014,7:30p,Chicago Bulls,105,Atlanta Hawks,92,Box Score,NA,17029,NA
Wed Apr 2 2014,9:00p,New Orleans Pelicans,107,Denver Nuggets,137,Box Score,NA,14783,NA
Wed Apr 2 2014,7:00p,Detroit Pistons,94,Indiana Pacers,101,Box Score,NA,18165,NA
Wed Apr 2 2014,7:30p,Milwaukee Bucks,77,Miami Heat,96,Box Score,NA,19609,NA
Wed Apr 2 2014,8:00p,Memphis Grizzlies,88,Minnesota Timberwolves,102,Box Score,NA,12009,NA
Wed Apr 2 2014,7:00p,Brooklyn Nets,81,New York Knicks,110,Box Score,NA,19812,NA
Wed Apr 2 2014,7:00p,Cleveland Cavaliers,119,Orlando Magic,98,Box Score,NA,16092,NA
Wed Apr 2 2014,7:00p,Charlotte Bobcats,123,Philadelphia 76ers,93,Box Score,NA,12136,NA
Wed Apr 2 2014,10:00p,Los Angeles Clippers,112,Phoenix Suns,108,Box Score,NA,16091,NA
Wed Apr 2 2014,10:00p,Los Angeles Lakers,102,Sacramento Kings,107,Box Score,NA,17317,NA
Wed Apr 2 2014,8:30p,Golden State Warriors,90,San Antonio Spurs,111,Box Score,NA,18581,NA
Wed Apr 2 2014,7:00p,Houston Rockets,103,Toronto Raptors,107,Box Score,NA,18294,NA
Wed Apr 2 2014,7:00p,Boston Celtics,92,Washington Wizards,118,Box Score,NA,17770,NA
Thu Apr 3 2014,10:30p,Dallas Mavericks,113,Los Angeles Clippers,107,Box Score,NA,19222,NA
Thu Apr 3 2014,8:00p,San Antonio Spurs,94,Oklahoma City Thunder,106,Box Score,NA,18203,NA
Fri Apr 4 2014,7:30p,Cleveland Cavaliers,98,Atlanta Hawks,117,Box Score,NA,16210,NA
Fri Apr 4 2014,7:30p,Philadelphia 76ers,111,Boston Celtics,102,Box Score,NA,18624,NA
Fri Apr 4 2014,7:30p,Detroit Pistons,104,Brooklyn Nets,116,Box Score,NA,16754,NA
Fri Apr 4 2014,7:00p,Orlando Magic,80,Charlotte Bobcats,91,Box Score,NA,17708,NA
Fri Apr 4 2014,8:00p,Milwaukee Bucks,90,Chicago Bulls,102,Box Score,NA,21996,NA
Fri Apr 4 2014,10:30p,Sacramento Kings,69,Golden State Warriors,102,Box Score,NA,19596,NA
Fri Apr 4 2014,9:30p,Oklahoma City Thunder,107,Houston Rockets,111,Box Score,NA,18407,NA
Fri Apr 4 2014,10:30p,Dallas Mavericks,107,Los Angeles Lakers,95,Box Score,NA,18997,NA
Fri Apr 4 2014,7:00p,Denver Nuggets,92,Memphis Grizzlies,100,Box Score,NA,17011,NA
Fri Apr 4 2014,7:30p,Minnesota Timberwolves,122,Miami Heat,121,Box Score,2OT,19661,NA
Fri Apr 4 2014,7:30p,Washington Wizards,90,New York Knicks,89,Box Score,NA,19812,NA
Fri Apr 4 2014,10:00p,Phoenix Suns,109,Portland Trail Blazers,93,Box Score,NA,20089,NA
Fri Apr 4 2014,7:00p,Indiana Pacers,94,Toronto Raptors,102,Box Score,NA,19800,NA
Fri Apr 4 2014,9:00p,New Orleans Pelicans,96,Utah Jazz,100,Box Score,NA,19681,NA
Sat Apr 5 2014,7:30p,Charlotte Bobcats,96,Cleveland Cavaliers,94,Box Score,OT,18179,NA
Sat Apr 5 2014,7:30p,Boston Celtics,111,Detroit Pistons,115,Box Score,NA,19558,NA
Sat Apr 5 2014,8:30p,Toronto Raptors,102,Milwaukee Bucks,98,Box Score,NA,16310,NA
Sat Apr 5 2014,7:00p,Minnesota Timberwolves,92,Orlando Magic,100,Box Score,NA,16992,NA
Sat Apr 5 2014,7:30p,Brooklyn Nets,105,Philadelphia 76ers,101,Box Score,NA,16133,NA
Sat Apr 5 2014,7:00p,Chicago Bulls,96,Washington Wizards,78,Box Score,NA,19661,NA
Sun Apr 6 2014,9:00p,Utah Jazz,102,Golden State Warriors,130,Box Score,NA,19596,NA
Sun Apr 6 2014,7:00p,Denver Nuggets,125,Houston Rockets,130,Box Score,OT,18325,NA
Sun Apr 6 2014,6:00p,Atlanta Hawks,107,Indiana Pacers,88,Box Score,NA,18165,NA
Sun Apr 6 2014,3:30p,Los Angeles Lakers,97,Los Angeles Clippers,120,Box Score,NA,19239,NA
Sun Apr 6 2014,1:00p,New York Knicks,91,Miami Heat,102,Box Score,NA,19647,NA
Sun Apr 6 2014,9:00p,Oklahoma City Thunder,115,Phoenix Suns,122,Box Score,NA,18422,NA
Sun Apr 6 2014,9:00p,New Orleans Pelicans,94,Portland Trail Blazers,100,Box Score,NA,20036,NA
Sun Apr 6 2014,6:00p,Dallas Mavericks,93,Sacramento Kings,91,Box Score,NA,17023,NA
Sun Apr 6 2014,7:00p,Memphis Grizzlies,92,San Antonio Spurs,112,Box Score,NA,18581,NA
Tue Apr 8 2014,7:30p,Detroit Pistons,102,Atlanta Hawks,95,Box Score,NA,10587,NA
Tue Apr 8 2014,10:30p,Houston Rockets,145,Los Angeles Lakers,130,Box Score,NA,18131,NA
Tue Apr 8 2014,8:00p,Brooklyn Nets,88,Miami Heat,87,Box Score,NA,19600,NA
Tue Apr 8 2014,8:00p,San Antonio Spurs,91,Minnesota Timberwolves,110,Box Score,NA,10117,NA
Tue Apr 8 2014,10:00p,Oklahoma City Thunder,107,Sacramento Kings,92,Box Score,NA,16696,NA
Tue Apr 8 2014,9:00p,Dallas Mavericks,95,Utah Jazz,83,Box Score,NA,18102,NA
Wed Apr 9 2014,7:30p,Boston Celtics,97,Atlanta Hawks,105,Box Score,NA,13868,NA
Wed Apr 9 2014,7:00p,Detroit Pistons,100,Cleveland Cavaliers,122,Box Score,NA,15979,NA
Wed Apr 9 2014,9:00p,Houston Rockets,116,Denver Nuggets,123,Box Score,NA,15322,NA
Wed Apr 9 2014,10:30p,Oklahoma City Thunder,107,Los Angeles Clippers,101,Box Score,NA,19459,NA
Wed Apr 9 2014,8:00p,Miami Heat,102,Memphis Grizzlies,107,Box Score,NA,18119,NA
Wed Apr 9 2014,8:00p,Indiana Pacers,104,Milwaukee Bucks,102,Box Score,NA,13139,NA
Wed Apr 9 2014,8:00p,Chicago Bulls,102,Minnesota Timberwolves,87,Box Score,NA,13447,NA
Wed Apr 9 2014,8:00p,Phoenix Suns,94,New Orleans Pelicans,88,Box Score,NA,16256,NA
Wed Apr 9 2014,7:00p,Brooklyn Nets,111,Orlando Magic,115,Box Score,NA,16085,NA
Wed Apr 9 2014,10:00p,Sacramento Kings,99,Portland Trail Blazers,100,Box Score,NA,20002,NA
Wed Apr 9 2014,7:00p,Philadelphia 76ers,114,Toronto Raptors,125,Box Score,NA,18789,NA
Wed Apr 9 2014,7:00p,Charlotte Bobcats,94,Washington Wizards,88,Box Score,OT,17784,NA
Thu Apr 10 2014,8:00p,San Antonio Spurs,109,Dallas Mavericks,100,Box Score,NA,20324,NA
Thu Apr 10 2014,10:30p,Denver Nuggets,100,Golden State Warriors,99,Box Score,NA,19596,NA
Fri Apr 11 2014,7:30p,Charlotte Bobcats,103,Boston Celtics,106,Box Score,NA,18624,NA
Fri Apr 11 2014,7:30p,Atlanta Hawks,93,Brooklyn Nets,88,Box Score,NA,17732,NA
Fri Apr 11 2014,8:00p,Detroit Pistons,98,Chicago Bulls,106,Box Score,NA,22219,NA
Fri Apr 11 2014,10:30p,Golden State Warriors,112,Los Angeles Lakers,95,Box Score,NA,18997,NA
Fri Apr 11 2014,8:00p,Philadelphia 76ers,95,Memphis Grizzlies,117,Box Score,NA,17456,NA
Fri Apr 11 2014,7:30p,Indiana Pacers,86,Miami Heat,98,Box Score,NA,20300,NA
Fri Apr 11 2014,8:30p,Cleveland Cavaliers,116,Milwaukee Bucks,119,Box Score,NA,13126,NA
Fri Apr 11 2014,8:00p,Houston Rockets,110,Minnesota Timberwolves,112,Box Score,NA,16689,NA
Fri Apr 11 2014,8:00p,New Orleans Pelicans,94,Oklahoma City Thunder,116,Box Score,NA,18203,NA
Fri Apr 11 2014,7:00p,Washington Wizards,96,Orlando Magic,86,Box Score,NA,17009,NA
Fri Apr 11 2014,8:30p,Phoenix Suns,104,San Antonio Spurs,112,Box Score,NA,18581,NA
Fri Apr 11 2014,7:00p,New York Knicks,108,Toronto Raptors,100,Box Score,NA,19800,NA
Fri Apr 11 2014,9:00p,Portland Trail Blazers,111,Utah Jazz,99,Box Score,NA,19248,NA
Sat Apr 12 2014,7:30p,Miami Heat,85,Atlanta Hawks,98,Box Score,NA,19287,NA
Sat Apr 12 2014,7:00p,Philadelphia 76ers,105,Charlotte Bobcats,111,Box Score,NA,17140,NA
Sat Apr 12 2014,7:30p,Boston Celtics,111,Cleveland Cavaliers,99,Box Score,NA,18456,NA
Sat Apr 12 2014,8:30p,Phoenix Suns,98,Dallas Mavericks,101,Box Score,NA,20413,NA
Sat Apr 12 2014,9:00p,Utah Jazz,94,Denver Nuggets,101,Box Score,NA,18832,NA
Sat Apr 12 2014,8:00p,New Orleans Pelicans,104,Houston Rockets,111,Box Score,NA,18372,NA
Sat Apr 12 2014,3:30p,Sacramento Kings,101,Los Angeles Clippers,117,Box Score,NA,19060,NA
Sat Apr 12 2014,7:00p,Milwaukee Bucks,91,Washington Wizards,104,Box Score,NA,17278,NA
Sun Apr 13 2014,6:00p,Orlando Magic,88,Brooklyn Nets,97,Box Score,NA,17732,NA
Sun Apr 13 2014,3:30p,Toronto Raptors,116,Detroit Pistons,107,Box Score,NA,16944,NA
Sun Apr 13 2014,1:00p,Oklahoma City Thunder,97,Indiana Pacers,102,Box Score,NA,18165,NA
Sun Apr 13 2014,9:30p,Memphis Grizzlies,102,Los Angeles Lakers,90,Box Score,NA,18997,NA
Sun Apr 13 2014,7:30p,Chicago Bulls,89,New York Knicks,100,Box Score,NA,19812,NA
Sun Apr 13 2014,9:00p,Golden State Warriors,117,Portland Trail Blazers,119,Box Score,OT,19995,NA
