gameid,url,league,split,date,week,game,patchno,playerid,side,position,player,team,champion,ban1,ban2,ban3,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,herald,heraldtime,ft,fttime,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,cssharepost15,csat10,oppcsat10,csdat10,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10
1120572,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/1120572?gameHash=6c1c791cf12d3b7e&tab=overview,LCK,2016-2,7/8/16 7:02,7.5,2,6.12,200,Red,Team,Team,CJ Entus,NA,Gangplank,Vladimir,Nidalee,24.18333333,0,3,12,7,3,12,NA,NA,NA,NA,0,1,6.066633333,0.124052378,0.496209511,0.620261888,1,16.5043,1,0,NA,NA,1,3.830666667,1,3,8,0,20.38931667,0,1,32944,1362.26051,NA,NA,72,2.977257064,1,19,0.785665059,12,16,0.571428571,0.15,35292,794.5885596,33875,-0.100911002,473,108,94,14,24.02481048,NA,254,265,-11,15152,15968,-816,22331,23849,-1518,15498,16343,-845
1120574,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/1120574?gameHash=ead867c2a16dad73&tab=overview,LCK,2016-2,7/8/16 7:51,7.5,3,6.12,100,Blue,Team,Team,CJ Entus,NA,Gangplank,Vladimir,Varus,28.01666667,0,6,11,22,6,11,NA,NA,NA,NA,0,1,4.44195,0.214158239,0.392623438,0.606781678,0,10.6084,1,2,0,15.46095,1,12.1364,0,2,11,0,22.14145,0,1,46229,1650.05354,NA,NA,88,3.140987507,1,25,0.892325996,16,20,0.357142857,0.235294118,46225,992.3664485,43908,-0.177486303,762,112,104,8,31.19571684,NA,276,329,-53,14611,16922,-2311,23701,26486,-2785,18370,19751,-1381
1120574,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/1120574?gameHash=ead867c2a16dad73&tab=overview,LCK,2016-2,7/8/16 7:51,7.5,3,6.12,200,Red,Team,Team,MVP,NA,Taliyah,Twisted Fate,Hecarim,28.01666667,1,11,6,29,11,6,NA,NA,NA,NA,1,0,4.44195,0.392623438,0.214158239,0.606781678,1,10.6084,2,1,1,15.46095,0,12.1364,1,11,2,1,22.14145,1,0,56316,2010.089233,NA,NA,99,3.533610946,1,41,1.463414634,14,14,0.833333333,0.140625,59094,1451.700178,52460,0.177486303,795,165,122,43,34.26531826,NA,329,276,53,16922,14611,2311,26486,23701,2785,19751,18370,1381
1120588,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/1120588?gameHash=116195c2d05978be,LCK,2016-2,7/8/16 23:54,7.6,1,6.12,100,Blue,Team,Team,SK Telecom T1,NA,Nidalee,Shen,Viktor,31.48333333,0,7,17,11,7,17,NA,NA,NA,NA,0,1,15.62476667,0.222339862,0.539968237,0.7623081,0,10.86653333,0,4,0,16.38686667,1,3.7905,0,2,9,0,20.92756667,0,2,53021,1684.097406,NA,NA,114,3.620963473,1,44,1.397564849,21,25,0.5,0.347222222,49954,934.1514029,47400,-0.178236848,786,140,119,21,29.41238751,NA,269,254,15,15549,15232,317,23598,23203,395,15523,15977,-454
1120588,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/1120588?gameHash=116195c2d05978be,LCK,2016-2,7/8/16 23:54,7.6,1,6.12,200,Red,Team,Team,KT Rolster,NA,Ezreal,Azir,Sivir,31.48333333,1,17,7,45,17,7,NA,NA,NA,NA,1,0,15.62476667,0.539968237,0.222339862,0.7623081,1,10.86653333,4,0,1,16.38686667,0,3.7905,1,9,2,1,20.92756667,2,0,67456,2142.593965,NA,NA,110,3.493912123,1,50,1.588141874,33,37,0.846153846,0.318181818,62177,1322.388565,56675,0.178236848,727,151,115,36,27.88777131,NA,254,269,-15,15232,15549,-317,23203,23598,-395,15977,15523,454
1120591,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/1120591?gameHash=e35cf6832aca94a1,LCK,2016-2,7/9/16 0:51,7.6,2,6.12,100,Blue,Team,Team,KT Rolster,NA,Ezreal,Azir,Sivir,38.5,0,9,18,25,9,18,NA,NA,NA,NA,1,0,18.1196,0.233766234,0.467532468,0.701298701,0,7.887133333,2,3,1,12.31588333,0,3.847566667,1,3,11,0,26.83315,0,2,92036,2390.545455,NA,NA,136,3.532467532,1,62,1.61038961,37,39,0.6875,0.37037037,61763,959.0909091,58575,-0.111702128,904,155,128,27,27.50649351,NA,267,231,36,14646,13585,1061,21771,21123,648,16415,14831,1584
1120591,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/1120591?gameHash=e35cf6832aca94a1,LCK,2016-2,7/9/16 0:51,7.6,2,6.12,200,Red,Team,Team,SK Telecom T1,NA,Nidalee,Kindred,Ashe,38.5,1,18,9,52,18,9,NA,NA,NA,NA,0,1,18.1196,0.467532468,0.233766234,0.701298701,1,7.887133333,3,2,0,12.31588333,1,3.847566667,0,11,3,1,26.83315,2,0,103477,2687.714286,NA,NA,140,3.636363636,1,63,1.636363636,26,28,0.666666667,0.358695652,72405,1235.506494,65505,0.111702128,903,169,131,38,27.84415584,NA,231,267,-36,13585,14646,-1061,21123,21771,-648,14831,16415,-1584
1120592,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/1120592?gameHash=4ef8fe69db5b6c27,LCK,2016-2,7/9/16 1:55,7.6,3,6.12,100,Blue,Team,Team,SK Telecom T1,NA,Nidalee,Kindred,Shen,28.51666667,1,15,7,48,15,7,NA,NA,NA,NA,0,1,6.283266667,0.526008182,0.245470485,0.771478667,1,11.91195,1,2,0,18.33685,0,13.74451667,0,7,3,0,23.161,0,1,53961,1892.261835,NA,NA,96,3.366452367,1,32,1.122150789,17,21,0.769230769,0.157894737,54558,1256.451198,46758,0.007147226,827,136,105,31,33.76972531,NA,281,272,9,14339,14806,-467,21802,24510,-2708,17897,17753,144
1120592,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/1120592?gameHash=4ef8fe69db5b6c27,LCK,2016-2,7/9/16 1:55,7.6,3,6.12,200,Red,Team,Team,KT Rolster,NA,Ezreal,Azir,Anivia,28.51666667,0,7,15,17,7,15,NA,NA,NA,NA,1,0,6.283266667,0.245470485,0.526008182,0.771478667,0,11.91195,2,1,1,18.33685,1,13.74451667,1,3,7,1,23.161,1,0,41760,1464.40678,NA,NA,102,3.57685564,1,33,1.157218001,23,27,0.619047619,0.266666667,47870,1021.921683,46425,-0.007147226,737,97,73,24,29.24605494,NA,272,281,-9,14806,14339,467,24510,21802,2708,17753,17897,-144
1120595,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/1120595?gameHash=864ed9082c4671ea,LCK,2016-2,7/9/16 2:45,7.6,1,6.12,100,Blue,Team,Team,ROX Tigers,NA,Shen,Trundle,Cassiopeia,36.58333333,1,13,7,33,13,7,NA,NA,NA,NA,0,1,11.82968333,0.355353075,0.191343964,0.546697039,0,13.34691667,3,1,1,17.76993333,0,3.797333333,1,11,3,1,29.72565,1,0,79395,2170.250569,NA,NA,137,3.744874715,1,50,1.366742597,28,28,0.851851852,0.278350515,68806,1233.922551,61493,0.159297007,931,180,129,51,30.3690205,NA,286,276,10,14832,14728,104,22774,23071,-297,16527,16571,-44
