gameid,url,league,split,date,week,game,patchno,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbassist,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,herald,heraldtime,ft,fttime,firstmidouter,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10,csat10,oppcsat10,csdat10,csat15,oppcsat15,csdat15
2018-112Topsports GamingSuning Gaming,NA,LPL,2018-1,NA,1,2,8.1,100,Blue,Team,Team,Topsports Gaming,NA,Camille,Tahm Kench,Ornn,Braum,Thresh,41.31666667,0,15,21,32,15,21,NA,NA,NA,NA,NA,NA,NA,NA,0.363049617,0.508269463,0.87131908,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-112Topsports GamingSuning Gaming,NA,LPL,2018-1,NA,1,2,8.1,200,Red,Team,Team,Suning Gaming,NA,Azir,Sejuani,Jarvan IV,Shen,Rengar,41.31666667,1,21,15,65,21,15,NA,NA,NA,NA,NA,NA,NA,NA,0.508269463,0.363049617,0.87131908,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-111Topsports GamingRoyal Never Give Up,NA,LPL,2018-1,NA,1,1,8.1,100,Blue,Team,Team,Topsports Gaming,NA,Alistar,Ryze,Kog'Maw,Malzahar,Braum,32.71666667,0,3,15,8,3,15,NA,NA,NA,NA,NA,NA,NA,NA,0.091696383,0.458481915,0.550178299,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-111Topsports GamingRoyal Never Give Up,NA,LPL,2018-1,NA,1,1,8.1,200,Red,Team,Team,Royal Never Give Up,NA,Azir,Kalista,Jarvan IV,Zoe,Rengar,32.71666667,1,15,3,34,15,3,NA,NA,NA,NA,NA,NA,NA,NA,0.458481915,0.091696383,0.550178299,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-112Topsports GamingRoyal Never Give Up,NA,LPL,2018-1,NA,1,2,8.1,100,Blue,Team,Team,Topsports Gaming,NA,Alistar,Jarvan IV,Kog'Maw,Vladimir,Malzahar,33.06666667,0,6,21,10,6,21,NA,NA,NA,NA,NA,NA,NA,NA,0.181451613,0.635080645,0.816532258,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-112Topsports GamingRoyal Never Give Up,NA,LPL,2018-1,NA,1,2,8.1,200,Red,Team,Team,Royal Never Give Up,NA,Tahm Kench,Azir,Kalista,Taric,Varus,33.06666667,1,21,6,53,21,6,NA,NA,NA,NA,NA,NA,NA,NA,0.635080645,0.181451613,0.816532258,NA,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-121Bilibili GamingOMG,NA,LPL,2018-1,NA,2,1,8.1,100,Blue,Team,Team,Bilibili Gaming,NA,Vladimir,Alistar,Ryze,Leona,Braum,37.11666667,1,11,5,23,11,5,NA,NA,NA,NA,NA,NA,NA,NA,0.29636282,0.134710373,0.431073193,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-121Bilibili GamingOMG,NA,LPL,2018-1,NA,2,1,8.1,200,Red,Team,Team,OMG,NA,Camille,Kog'Maw,Sejuani,Tahm Kench,Varus,37.11666667,0,5,11,14,5,11,NA,NA,NA,NA,NA,NA,NA,NA,0.134710373,0.29636282,0.431073193,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-122OMGBilibili Gaming,NA,LPL,2018-1,NA,2,2,8.1,100,Blue,Team,Team,OMG,NA,Camille,Azir,Gangplank,Malzahar,Kassadin,51.25,0,18,19,38,18,19,NA,NA,NA,NA,NA,NA,NA,NA,0.351219512,0.370731707,0.72195122,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-122OMGBilibili Gaming,NA,LPL,2018-1,NA,2,2,8.1,200,Red,Team,Team,Bilibili Gaming,NA,Ryze,Sejuani,Jarvan IV,Maokai,Ornn,51.25,1,19,18,54,19,18,NA,NA,NA,NA,NA,NA,NA,NA,0.370731707,0.351219512,0.72195122,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-121JD GamingInvictus Gaming,NA,LPL,2018-1,NA,2,1,8.1,100,Blue,Team,Team,JD Gaming,NA,Camille,Gangplank,Jarvan IV,Syndra,Corki,24.3,0,7,16,11,7,16,NA,NA,NA,NA,NA,NA,NA,NA,0.288065844,0.658436214,0.946502058,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-121JD GamingInvictus Gaming,NA,LPL,2018-1,NA,2,1,8.1,200,Red,Team,Team,Invictus Gaming,NA,Ryze,Azir,Zoe,Varus,Kalista,24.3,1,16,7,42,16,7,NA,NA,NA,NA,NA,NA,NA,NA,0.658436214,0.288065844,0.946502058,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-122Invictus GamingJD Gaming,NA,LPL,2018-1,NA,2,2,8.1,100,Blue,Team,Team,Invictus Gaming,NA,Malzahar,Ryze,Azir,Taric,Ornn,33.5,1,16,12,45,16,12,NA,NA,NA,NA,NA,NA,NA,NA,0.47761194,0.358208955,0.835820896,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-122Invictus GamingJD Gaming,NA,LPL,2018-1,NA,2,2,8.1,200,Red,Team,Team,JD Gaming,NA,Camille,Tahm Kench,Gangplank,Jayce,Shen,33.5,0,12,16,29,12,16,NA,NA,NA,NA,NA,NA,NA,NA,0.358208955,0.47761194,0.835820896,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-121Topsports GamingJD Gaming,NA,LPL,2018-1,NA,2,1,8.1,100,Blue,Team,Team,Topsports Gaming,NA,Zoe,Ezreal,Kalista,Alistar,Ryze,28.76666667,0,1,15,4,1,15,NA,NA,NA,NA,NA,NA,NA,NA,0.034762457,0.521436848,0.556199305,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-121Topsports GamingJD Gaming,NA,LPL,2018-1,NA,2,1,8.1,200,Red,Team,Team,JD Gaming,NA,Sejuani,Azir,Kog'Maw,Jarvan IV,Zac,28.76666667,1,15,1,42,15,1,NA,NA,NA,NA,NA,NA,NA,NA,0.521436848,0.034762457,0.556199305,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-122JD GamingTopsports Gaming,NA,LPL,2018-1,NA,2,2,8.1,100,Blue,Team,Team,JD Gaming,NA,Kog'Maw,Zac,Jarvan IV,Gangplank,Camille,36.91666667,1,12,5,37,12,5,NA,NA,NA,NA,NA,NA,NA,NA,0.325056433,0.135440181,0.460496614,NA,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-122JD GamingTopsports Gaming,NA,LPL,2018-1,NA,2,2,8.1,200,Red,Team,Team,Topsports Gaming,NA,Zoe,Kalista,Malzahar,Lee Sin,Tahm Kench,36.91666667,0,5,12,14,5,12,NA,NA,NA,NA,NA,NA,NA,NA,0.135440181,0.325056433,0.460496614,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-121LGD GamingRoyal Never Give Up,NA,LPL,2018-1,NA,2,1,8.1,100,Blue,Team,Team,LGD Gaming,NA,Vladimir,Ryze,Camille,Alistar,Sejuani,34.31666667,0,5,12,15,5,12,NA,NA,NA,NA,NA,NA,NA,NA,0.145701797,0.349684313,0.49538611,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-121LGD GamingRoyal Never Give Up,NA,LPL,2018-1,NA,2,1,8.1,200,Red,Team,Team,Royal Never Give Up,NA,Tahm Kench,Kog'Maw,Gangplank,Varus,Kalista,34.31666667,1,12,5,30,12,5,NA,NA,NA,NA,NA,NA,NA,NA,0.349684313,0.145701797,0.49538611,NA,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-122LGD GamingRoyal Never Give Up,NA,LPL,2018-1,NA,2,2,8.1,100,Blue,Team,Team,LGD Gaming,NA,Azir,Vladimir,Ezreal,Ryze,Taliyah,34.31666667,1,17,11,44,17,11,NA,NA,NA,NA,NA,NA,NA,NA,0.49538611,0.320543953,0.815930063,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-122LGD GamingRoyal Never Give Up,NA,LPL,2018-1,NA,2,2,8.1,200,Red,Team,Team,Royal Never Give Up,NA,Tahm Kench,Kog'Maw,Kalista,Vayne,Varus,34.31666667,0,11,17,27,11,17,NA,NA,NA,NA,NA,NA,NA,NA,0.320543953,0.49538611,0.815930063,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-123LGD GamingRoyal Never Give Up,NA,LPL,2018-1,NA,2,3,8.1,100,Blue,Team,Team,LGD Gaming,NA,Vladimir,Ezreal,Azir,Ornn,Maokai,27.56666667,1,15,4,37,15,4,NA,NA,NA,NA,NA,NA,NA,NA,0.544135429,0.145102781,0.68923821,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-123LGD GamingRoyal Never Give Up,NA,LPL,2018-1,NA,2,3,8.1,200,Red,Team,Team,Royal Never Give Up,NA,Tahm Kench,Kog'Maw,Gangplank,Sejuani,Braum,27.56666667,0,4,15,10,4,15,NA,NA,NA,NA,NA,NA,NA,NA,0.145102781,0.544135429,0.68923821,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-121Rogue WarriorsSuning Gaming,NA,LPL,2018-1,NA,2,1,8.1,100,Blue,Team,Team,Rogue Warriors,NA,Zoe,Vladimir,Tahm Kench,Camille,Jarvan IV,24.13333333,0,1,19,3,1,19,NA,NA,NA,NA,NA,NA,NA,NA,0.041436464,0.787292818,0.828729282,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-121Rogue WarriorsSuning Gaming,NA,LPL,2018-1,NA,2,1,8.1,200,Red,Team,Team,Suning Gaming,NA,Sejuani,Kog'Maw,Ryze,Nidalee,Gangplank,24.13333333,1,19,1,46,19,1,NA,NA,NA,NA,NA,NA,NA,NA,0.787292818,0.041436464,0.828729282,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-123Rogue WarriorsSuning Gaming,NA,LPL,2018-1,NA,2,3,8.1,100,Blue,Team,Team,Rogue Warriors,NA,Zoe,Vladimir,Camille,Varus,Sivir,29.03333333,1,19,5,54,19,5,NA,NA,NA,NA,NA,NA,NA,NA,0.654420207,0.172215844,0.826636051,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-123Rogue WarriorsSuning Gaming,NA,LPL,2018-1,NA,2,3,8.1,200,Red,Team,Team,Suning Gaming,NA,Sejuani,Kog'Maw,Karma,Gangplank,Ornn,29.03333333,0,5,19,16,5,19,NA,NA,NA,NA,NA,NA,NA,NA,0.172215844,0.654420207,0.826636051,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-121Snake EsportsTeam WE,NA,LPL,2018-1,NA,2,1,8.1,100,Blue,Team,Team,Snake Esports,NA,Zoe,Kalista,Sejuani,Gragas,Zac,33.7,1,18,5,48,18,5,NA,NA,NA,NA,NA,NA,NA,NA,0.534124629,0.148367953,0.682492582,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-121Snake EsportsTeam WE,NA,LPL,2018-1,NA,2,1,8.1,200,Red,Team,Team,Team WE,NA,Camille,Gangplank,Alistar,Vayne,Gnar,33.7,0,5,18,10,5,18,NA,NA,NA,NA,NA,NA,NA,NA,0.148367953,0.534124629,0.682492582,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-122Snake EsportsTeam WE,NA,LPL,2018-1,NA,2,2,8.1,100,Blue,Team,Team,Snake Esports,NA,Zoe,Kalista,Sejuani,Rakan,Tahm Kench,34.6,1,16,10,46,16,10,NA,NA,NA,NA,NA,NA,NA,NA,0.462427746,0.289017341,0.751445087,NA,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-122Snake EsportsTeam WE,NA,LPL,2018-1,NA,2,2,8.1,200,Red,Team,Team,Team WE,NA,Gangplank,Camille,Alistar,Kog'Maw,Azir,34.6,0,10,16,25,10,16,NA,NA,NA,NA,NA,NA,NA,NA,0.289017341,0.462427746,0.751445087,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-121Bilibili GamingEdward Gaming,NA,LPL,2018-1,NA,2,1,8.1,100,Blue,Team,Team,Bilibili Gaming,NA,Zoe,Jarvan IV,Ryze,Maokai,Gnar,37.05,0,9,13,28,9,13,NA,NA,NA,NA,NA,NA,NA,NA,0.24291498,0.350877193,0.593792173,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-121Bilibili GamingEdward Gaming,NA,LPL,2018-1,NA,2,1,8.1,200,Red,Team,Team,EDward Gaming,NA,Gangplank,Camille,Azir,Taliyah,Corki,37.05,1,13,9,29,13,9,NA,NA,NA,NA,NA,NA,NA,NA,0.350877193,0.24291498,0.593792173,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-122Edward GamingBilibili Gaming,NA,LPL,2018-1,NA,2,2,8.1,100,Blue,Team,Team,EDward Gaming,NA,Gangplank,Camille,Azir,Sejuani,Ornn,38.93333333,1,12,6,46,12,6,NA,NA,NA,NA,NA,NA,NA,NA,0.308219178,0.154109589,0.462328767,NA,NA,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-122Edward GamingBilibili Gaming,NA,LPL,2018-1,NA,2,2,8.1,200,Red,Team,Team,Bilibili Gaming,NA,Kalista,Zoe,Ryze,Alistar,Leona,38.93333333,0,6,12,18,6,12,NA,NA,NA,NA,NA,NA,NA,NA,0.154109589,0.308219178,0.462328767,NA,NA,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-121OMGEdward Gaming,NA,LPL,2018-1,NA,2,1,8.1,100,Blue,Team,Team,OMG,NA,Kalista,Jarvan IV,Zoe,Rengar,Gnar,35.4,1,10,6,26,10,6,NA,NA,NA,NA,NA,NA,NA,NA,0.282485876,0.169491525,0.451977401,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-121OMGEdward Gaming,NA,LPL,2018-1,NA,2,1,8.1,200,Red,Team,Team,EDward Gaming,NA,Gangplank,Ryze,Vladimir,Ornn,Maokai,35.4,0,6,10,17,6,10,NA,NA,NA,NA,NA,NA,NA,NA,0.169491525,0.282485876,0.451977401,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-122Edward GamingOMG,NA,LPL,2018-1,NA,2,2,8.1,100,Blue,Team,Team,EDward Gaming,NA,Gangplank,Vladimir,Kog'Maw,Cho'gath,Ornn,35.4,1,13,7,39,13,7,NA,NA,NA,NA,NA,NA,NA,NA,0.367231638,0.197740113,0.564971751,NA,NA,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-122Edward GamingOMG,NA,LPL,2018-1,NA,2,2,8.1,200,Red,Team,Team,OMG,NA,Kalista,Jarvan IV,Azir,Tahm Kench,Braum,35.4,0,7,13,5,7,13,NA,NA,NA,NA,NA,NA,NA,NA,0.197740113,0.367231638,0.564971751,NA,NA,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
